PRG1,SRK1,PRG2,SRK2,SRK3,BSAA,BSBA,BSCA,PYEA,BSFA,PRGA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PRGC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLFL,PLKL,PSPL,PLSL,PGGM,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PWIN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PMOR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PRGS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,PRGT,BSGT,PWGT,PHIT,BSPT,PGRT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PRAW,PBFW,PLHW,PLTW,PRGY,PLSY,PSTY,sgmp,
0,1,0,0,0,10,5,10,0,10,0,9,10,10,40,Steve,Nicholson,2,10,10,66,0,0,0,0,0,0,0,40,80,0,0,66,2228,16067,229,16067,0,0,57,2,143,0,47,0,0,21,16,71,0,0,52,2,2,57,0,84,0,74,65,67,0,0,34,27,40,0,65,0,0,0,28,0,0,9,0,5,0,0,70,0,0,0,0,2,2,1,40,54,67,0,54,14,0,0,0,0,0,40,0,9,25,74,68,52,14,14,16,26,0,1,3,24,5,12,69,54,21,21,18,15,20,74,0,17,140,67,0,0,42,20,16,0,21,54,48,78,32,82,15,29,0,25,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,2,10,0,7,3,3,40,Corey,Turner,0,8,7,87,0,0,0,0,0,0,0,40,86,0,0,57,11577,14781,211,14781,0,0,81,2,193,0,53,0,0,69,38,23,3,3,71,1,1,79,0,78,1,50,40,40,0,0,15,22,40,0,33,0,0,0,28,0,0,3,0,5,0,0,24,2,0,0,0,1,1,1,49,29,86,0,64,33,0,0,0,0,0,49,0,3,66,43,51,63,10,10,37,37,0,2,3,58,2,16,58,53,0,6,73,30,0,72,0,0,11,69,7,0,50,0,1,0,52,71,50,50,24,49,43,23,0,38,0,0,0,0,0,0,
0,1,0,0,0,10,5,10,0,10,0,9,10,10,40,Melvin,Bain,2,10,10,65,0,0,0,0,0,0,0,40,84,0,0,35,2078,16065,229,16065,0,0,59,2,57,0,47,0,0,36,77,35,1,1,40,2,2,52,0,73,0,53,80,75,0,0,34,38,40,0,76,0,0,0,28,1,0,0,0,5,0,0,62,2,0,0,0,2,2,1,40,43,40,0,40,39,0,0,0,1,0,40,0,0,33,76,68,58,0,0,77,73,0,5,0,23,5,8,36,28,21,21,19,15,20,77,0,17,125,50,0,0,41,20,16,0,51,28,33,29,54,29,33,38,0,73,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,0,10,0,6,4,4,40,Malcom,Johnson,0,10,10,80,0,0,0,0,0,0,0,40,79,0,0,36,4157,914,13,914,0,0,88,2,45,0,58,0,0,73,21,43,5,5,64,1,1,70,0,85,1,61,40,41,0,0,15,50,55,0,34,0,0,0,28,0,0,0,0,6,0,0,16,0,0,0,0,1,1,1,40,41,92,0,86,52,0,0,0,0,0,40,0,0,78,65,67,57,0,0,21,27,0,3,0,72,3,3,37,46,0,6,64,29,0,74,0,0,23,54,5,0,78,10,10,0,76,30,32,31,65,32,69,70,0,28,0,1,0,0,0,0,
0,0,0,0,0,10,10,4,0,10,0,6,4,4,51,Antwan,Archie,0,6,10,86,0,0,0,0,0,0,0,47,90,0,0,59,11538,16424,234,16424,0,0,84,0,47,0,51,0,0,63,40,33,5,5,70,1,1,88,0,81,1,51,40,40,0,0,5,22,52,0,32,0,0,0,0,0,0,1,0,6,0,0,36,0,0,0,0,1,1,1,40,0,86,0,45,21,0,0,0,0,0,40,0,1,63,40,63,55,0,0,40,38,0,6,0,70,2,16,65,67,5,10,58,29,26,73,0,10,36,65,8,0,48,10,10,0,63,76,73,53,25,48,34,44,0,38,0,1,0,0,0,0,
0,1,0,0,0,5,10,2,0,7,0,8,4,4,40,Barrett,Holycross,1,4,0,67,0,0,0,0,0,0,0,40,89,0,0,59,7448,912,13,912,0,0,80,2,163,0,46,0,0,50,39,62,5,5,53,2,2,69,0,82,1,69,40,40,0,0,20,31,40,0,44,0,0,0,28,0,0,9,0,5,0,0,44,0,0,0,0,1,1,1,40,31,55,0,42,32,0,0,0,0,0,40,0,9,48,83,62,59,4,4,39,39,0,6,0,45,3,14,59,60,5,26,41,10,11,76,0,9,87,62,8,0,58,4,10,0,25,65,59,69,25,66,28,16,0,40,0,0,0,0,0,0,
0,0,0,0,0,6,10,7,0,10,0,6,4,4,40,Kirk,Butler,0,10,10,78,0,0,0,0,0,0,0,40,69,0,0,36,4893,16422,234,16422,0,0,79,0,14,0,58,0,0,72,18,43,5,5,69,1,1,67,0,82,1,40,40,40,0,0,5,59,62,0,27,0,0,0,0,0,0,9,0,6,0,0,86,0,0,0,0,1,1,1,40,0,77,0,89,50,0,0,0,0,0,40,0,9,81,48,63,59,3,3,18,31,0,0,3,72,1,3,34,45,0,6,63,29,0,73,0,0,19,38,5,0,70,10,10,0,71,33,32,30,67,31,46,41,0,32,0,0,0,0,0,0,
0,1,0,0,0,6,6,6,3,6,0,6,0,0,91,Ben,Brittain,2,6,6,94,0,0,0,0,0,0,0,50,81,0,0,48,10874,128,1,128,0,0,80,2,36,0,50,0,0,55,73,46,4,4,56,2,2,75,0,84,1,50,45,49,0,1,2,70,68,0,48,2,0,0,28,0,0,3,0,5,106,0,15,2,0,0,0,1,1,1,83,72,52,0,60,73,0,0,0,0,0,26,0,3,54,65,80,56,0,0,75,78,0,6,3,48,5,0,50,47,5,4,52,4,4,73,0,4,35,33,4,0,50,4,4,0,67,40,48,50,67,45,67,77,0,69,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,3,3,0,9,15,15,40,Nathan,Griffin,2,10,7,71,0,0,0,0,0,0,0,40,90,0,0,35,10507,12739,181,12739,0,0,61,0,84,0,50,0,0,37,74,40,1,1,40,2,2,61,48,86,0,40,80,88,0,0,34,37,40,0,88,0,0,0,28,1,0,0,0,5,0,0,67,0,0,0,7,2,2,1,40,67,44,0,40,40,0,0,0,1,0,40,0,0,33,90,81,62,14,14,74,78,0,5,0,25,5,5,32,34,24,15,20,20,20,76,0,15,120,52,0,0,40,21,14,0,53,31,31,30,49,30,54,36,0,79,0,0,0,0,0,0,
0,1,0,0,0,7,7,7,3,7,0,7,3,3,47,Nolan,Carey,2,7,7,93,0,1,1,1,1,0,0,33,80,0,0,55,8301,132,1,132,0,0,91,2,244,0,55,0,1,60,35,65,3,3,62,1,1,80,0,87,1,65,44,54,0,0,33,70,60,0,54,0,0,0,28,0,0,10,0,5,31,0,35,1,0,0,0,1,1,1,33,58,77,0,60,74,0,0,0,0,0,27,0,10,65,75,66,56,1,1,39,22,0,3,1,52,2,1,60,63,4,3,65,3,3,69,0,3,30,67,3,0,67,3,3,0,65,52,55,63,72,60,77,72,0,28,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,0,3,0,9,10,10,40,Quinton,Mitchell,2,10,7,73,0,0,0,0,0,0,0,40,78,0,0,37,2224,16060,229,16060,0,0,61,2,228,0,40,0,0,37,70,40,1,1,41,2,2,55,0,88,0,45,70,79,0,0,34,39,41,0,81,0,0,0,28,1,0,0,0,5,0,0,72,0,0,0,0,2,2,1,40,46,46,0,40,40,0,0,0,1,0,40,0,0,32,73,66,61,0,0,71,78,0,5,0,18,5,9,37,26,24,15,20,20,20,75,0,15,116,48,0,0,40,21,14,0,49,29,30,32,48,31,43,36,0,78,0,0,0,0,0,0,
0,1,0,0,0,5,10,2,2,7,0,8,10,10,40,Jabari,Bonds,2,4,0,81,0,0,0,0,0,0,0,40,88,0,0,60,3367,12738,181,12738,0,0,76,2,202,0,40,0,1,46,53,76,1,1,62,2,2,67,0,87,1,84,54,52,0,0,20,22,40,0,54,0,0,0,28,0,0,0,0,5,0,0,32,0,0,0,0,1,1,1,40,50,75,0,71,23,0,0,0,0,0,40,0,0,53,75,69,37,0,0,54,53,0,2,3,51,1,14,65,58,5,26,42,10,11,75,0,9,56,65,8,0,55,4,10,0,18,66,61,81,22,75,15,21,0,52,0,0,0,0,0,0,
0,0,0,0,0,8,10,5,1,10,0,7,4,4,40,Cedric,Monroe,0,8,7,78,0,0,0,0,0,0,0,40,89,0,0,56,33,16417,234,16417,0,0,82,0,168,0,40,0,0,57,23,67,5,5,72,1,1,84,0,83,1,70,40,40,0,0,17,31,40,0,18,0,0,0,0,0,0,9,0,5,0,0,22,0,0,0,0,1,1,1,40,0,83,0,42,43,0,0,0,0,0,40,0,9,57,62,62,40,11,11,24,34,0,2,0,62,1,18,69,75,0,6,50,30,0,75,0,0,36,70,0,0,50,0,1,0,65,54,64,58,25,58,23,31,0,34,0,1,0,1,0,0,
0,1,0,0,0,4,2,8,3,0,0,3,10,10,40,Ryan,Hunter,2,3,2,73,0,0,0,0,0,0,0,41,89,0,0,43,2318,12728,181,12728,0,0,67,0,18,0,40,0,0,39,72,51,1,1,40,2,2,69,48,88,0,45,73,78,0,0,34,41,46,0,89,0,0,0,28,0,0,0,0,5,0,0,72,0,0,0,0,2,2,1,40,58,50,0,41,41,0,0,0,0,0,58,0,0,38,84,73,81,0,0,72,77,0,1,0,32,5,9,45,30,21,21,17,8,20,80,0,16,104,53,0,0,40,10,16,0,52,29,32,44,56,47,16,41,0,77,0,0,0,0,0,0,
0,1,0,0,0,5,10,2,1,7,0,8,10,10,40,Wayne,Sutherland,2,4,0,80,0,0,0,0,0,0,0,40,80,0,0,63,2057,16058,229,16058,0,0,79,0,167,0,54,0,1,47,48,76,1,1,61,2,2,65,0,84,1,77,48,52,0,0,15,26,46,0,40,0,0,0,28,0,0,0,0,6,0,0,46,2,0,0,0,1,1,1,40,44,66,0,65,25,0,0,0,0,0,40,0,0,49,72,66,54,3,3,48,52,0,4,0,54,3,15,69,64,5,26,47,10,11,74,0,9,41,61,8,0,57,4,10,0,30,62,62,52,22,61,17,30,0,51,0,1,0,0,0,0,
0,1,0,0,0,0,5,7,2,4,0,1,10,10,40,Lee,Golden,2,7,4,81,0,0,0,0,0,0,0,40,87,0,0,66,2210,5951,85,12726,0,0,82,2,170,0,40,0,0,51,48,70,0,0,58,2,2,54,0,85,0,75,48,52,0,0,20,20,40,0,37,0,0,0,28,0,0,0,0,5,0,0,57,2,0,0,0,1,1,1,40,53,69,0,46,25,0,0,0,0,0,40,0,0,52,73,68,49,1,1,48,52,0,1,3,43,5,14,67,59,15,23,44,7,5,72,0,12,92,73,0,0,55,15,13,0,27,74,63,74,37,69,34,18,0,52,0,0,0,0,0,0,
0,0,0,0,0,10,10,4,0,10,0,6,4,4,40,Derek,Mitchell,0,6,10,76,0,3,3,0,0,0,0,40,78,0,0,42,11600,16408,234,16408,0,0,84,0,46,0,40,0,0,60,28,59,5,5,66,1,1,78,0,79,1,41,40,40,0,0,17,54,54,0,33,0,0,0,0,0,0,0,0,5,0,0,87,1,0,0,0,1,1,1,40,0,79,0,76,56,0,0,0,0,0,40,0,0,64,40,61,58,0,0,28,21,0,1,0,57,1,3,51,48,5,10,59,29,26,71,0,10,32,49,0,0,70,10,10,0,64,43,47,45,46,43,43,67,0,21,0,0,0,0,0,0,
0,1,0,0,0,5,10,2,2,7,0,8,3,3,40,Kelvin,Latimer,2,4,0,70,0,0,0,0,0,0,0,40,84,0,0,78,5498,815,11,815,0,0,88,2,168,0,40,0,0,45,39,74,3,3,60,1,1,76,0,83,0,78,40,40,0,0,17,28,47,0,43,0,0,0,28,0,0,0,0,5,0,0,35,0,0,0,0,1,1,1,40,63,59,0,40,17,0,0,0,0,0,40,0,0,49,69,75,45,11,11,39,40,0,5,3,46,3,14,77,66,5,26,38,10,11,75,0,9,75,67,8,0,56,4,10,0,27,71,72,78,25,75,14,19,0,39,0,0,0,0,0,0,
0,1,0,0,0,6,6,6,3,6,0,6,10,10,30,Bryce,Profitt,2,6,6,93,0,0,0,0,0,0,0,30,92,0,0,40,8861,143,2,143,0,0,84,2,22,0,60,0,1,86,21,55,0,0,82,1,1,90,35,91,1,50,50,61,0,0,17,69,71,0,55,0,0,0,28,0,0,10,0,5,15,0,21,1,0,0,0,1,1,1,30,84,74,0,66,73,0,0,0,0,0,30,0,10,65,65,79,71,11,11,18,37,0,6,0,47,2,3,68,40,6,2,66,2,2,75,0,2,22,50,2,0,70,2,2,0,70,40,40,40,84,40,94,90,0,40,0,1,0,0,0,0,
0,1,0,0,0,5,10,2,0,7,0,8,10,10,40,Grant,James,2,4,0,74,0,0,0,0,0,0,0,40,87,0,0,66,2098,16054,229,16054,0,0,78,2,114,0,40,0,0,56,46,75,0,0,54,2,2,59,0,85,1,71,46,45,0,0,17,28,40,0,49,0,0,0,28,0,0,0,0,5,0,0,33,2,0,0,0,1,1,1,40,40,57,0,49,30,0,0,0,0,0,40,0,0,28,76,64,46,3,3,46,46,0,2,0,61,2,14,63,65,5,26,51,10,11,76,0,9,92,70,8,0,58,4,10,0,23,60,53,67,29,70,15,26,0,46,0,0,0,0,0,0,
0,1,0,0,0,10,10,4,2,10,0,6,10,10,40,Ben,Kelly,2,6,10,74,0,0,0,0,0,0,0,40,74,0,0,34,10066,12718,181,12718,0,0,72,2,166,0,40,0,0,70,69,58,0,0,68,2,2,60,0,83,1,45,72,69,0,0,5,69,66,0,70,0,0,0,28,0,0,7,0,5,0,0,19,0,0,0,0,2,2,1,40,44,78,0,68,70,0,0,0,0,0,40,0,7,73,75,69,62,11,11,69,69,0,4,0,67,1,4,37,43,5,10,69,29,26,77,0,10,97,55,0,0,64,10,10,0,64,35,35,31,69,33,72,71,0,69,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,2,3,0,9,10,10,40,Antoine,Willis,2,10,7,74,0,0,0,0,0,0,0,40,85,0,0,35,2380,12717,181,12717,0,0,57,2,177,0,56,0,0,35,75,24,1,1,40,2,2,59,6,81,0,40,74,80,0,0,34,24,40,0,79,0,0,0,28,1,0,0,0,5,0,0,71,1,0,0,0,2,2,1,40,47,50,0,40,29,0,0,0,1,0,40,0,0,36,75,69,66,11,11,74,74,0,6,0,22,3,9,36,25,24,15,19,20,20,80,0,15,140,45,0,0,40,21,14,0,33,21,20,26,31,29,23,37,0,73,0,0,0,0,0,0,
0,1,0,0,0,8,8,8,3,8,0,8,10,10,30,Isiah,Childs,2,8,8,93,0,0,0,0,0,0,0,30,95,0,0,60,3879,148,2,148,0,0,82,2,174,0,29,0,1,54,38,69,1,1,61,2,2,95,19,89,0,69,53,47,0,0,21,69,62,0,53,0,0,0,28,0,0,0,0,5,4,0,26,1,0,0,0,1,1,1,30,80,77,0,75,61,0,0,0,0,0,30,0,0,54,71,72,74,11,11,39,39,0,4,1,60,1,1,71,60,3,5,54,5,5,73,0,5,45,67,5,0,68,5,5,0,66,60,60,67,71,67,74,71,0,38,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,0,10,0,6,10,10,40,Buster,Stewart,4,10,10,81,0,0,0,0,0,0,0,40,87,0,0,34,2188,16053,229,16053,0,0,86,2,14,0,51,0,0,57,43,44,0,0,60,2,2,78,0,75,1,48,43,43,0,0,15,62,58,0,54,0,0,0,28,0,0,0,0,5,0,0,3,2,0,0,0,1,1,1,40,48,78,0,60,80,0,0,0,0,0,40,0,0,69,58,64,51,0,0,43,42,0,5,0,66,1,1,43,49,0,6,60,29,0,74,0,0,39,44,5,0,68,10,10,0,72,30,26,36,76,35,90,90,0,43,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,2,3,0,9,10,10,40,Elliott,Denman,1,10,7,76,0,0,0,0,0,0,0,40,78,0,0,82,10026,12716,181,12716,0,0,68,2,167,0,48,0,0,57,37,82,0,0,57,2,2,58,4,85,0,80,67,67,0,0,34,17,40,0,62,0,0,0,28,0,0,6,0,5,0,0,99,2,0,0,0,1,1,1,40,63,74,0,52,26,0,0,0,0,0,40,0,6,54,77,76,50,0,0,37,22,0,6,0,58,5,10,69,54,24,15,22,20,20,76,0,15,94,84,0,0,45,21,14,0,20,55,62,71,36,82,22,35,0,23,0,0,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,19,19,40,Erick,West,2,10,7,79,0,0,0,0,0,0,0,40,62,0,0,64,11540,16404,234,16404,0,0,51,0,117,0,51,0,0,20,18,66,5,5,40,2,2,58,0,77,1,57,67,62,0,0,34,34,40,0,64,0,0,0,0,0,0,0,0,5,0,0,95,1,0,0,0,2,2,1,40,0,56,0,40,38,0,0,0,0,0,40,0,0,27,76,57,47,4,4,18,22,0,4,0,22,1,12,72,52,24,15,16,20,20,75,0,15,159,72,0,0,40,21,14,0,31,51,52,72,17,72,24,22,0,21,0,0,0,0,0,0,
0,1,0,0,0,8,8,8,3,8,0,8,10,10,64,MyJaden,Horton,2,8,8,86,0,0,0,3,3,0,0,40,88,0,0,79,8870,156,2,156,0,0,84,2,171,0,41,0,0,56,37,75,0,0,63,1,1,90,9,83,1,68,50,55,0,0,17,40,61,0,55,0,0,16,28,0,0,3,0,5,0,0,19,1,0,0,0,1,1,1,70,64,84,0,58,58,0,0,0,0,0,40,0,12,56,68,78,73,10,10,38,37,0,6,3,50,3,17,76,86,1,3,56,3,3,74,0,3,30,64,3,0,70,3,3,0,60,74,83,62,72,60,72,70,0,39,0,1,0,0,0,0,
0,1,0,0,0,5,10,2,0,7,0,8,10,10,40,Chris,Bell,2,4,0,83,0,0,0,0,0,0,0,40,84,0,0,71,2083,16047,229,16047,0,0,64,2,212,0,61,0,0,46,38,69,0,0,50,2,2,58,0,84,1,75,40,46,0,0,20,45,40,0,37,0,0,0,28,0,0,7,0,5,0,0,38,2,0,0,0,2,2,1,40,34,69,0,52,41,0,0,0,0,0,40,0,7,27,65,62,44,3,3,38,46,0,1,0,54,3,15,63,61,5,26,43,10,11,73,0,9,62,75,8,0,51,4,10,0,60,67,72,58,80,65,21,44,0,46,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,10,10,40,Michael,Stanford,0,10,10,82,0,0,0,0,0,0,0,40,85,0,0,35,10917,15324,218,15324,0,0,88,0,5,0,46,0,0,69,30,20,0,0,71,1,1,76,2,81,1,40,40,40,0,0,15,40,49,0,35,0,0,0,28,0,0,0,0,6,0,0,84,2,0,0,0,1,1,1,40,63,78,0,80,48,0,0,0,0,0,40,0,0,70,45,68,66,6,6,31,27,0,4,0,61,3,3,27,43,0,6,70,29,0,76,0,0,69,46,5,0,75,10,10,0,65,22,22,24,55,32,48,66,0,27,0,0,0,0,0,0,
0,1,0,0,0,10,10,4,3,10,0,6,10,10,47,Phillip,White,2,6,10,76,0,0,0,0,0,0,0,40,83,0,0,32,10860,15322,218,15322,0,0,79,0,170,0,45,0,0,75,68,48,0,0,74,2,2,81,0,82,1,60,72,68,0,0,21,60,59,0,61,0,0,0,28,0,0,0,0,5,0,0,80,2,0,0,0,2,2,1,50,49,81,0,68,68,0,0,0,0,0,40,0,0,70,70,71,58,14,14,68,65,0,6,0,72,1,4,28,42,5,10,73,29,26,77,0,10,68,60,0,0,68,10,10,0,72,26,28,29,54,26,77,58,0,65,0,1,0,2,0,0,
0,1,0,0,0,10,10,4,2,10,0,6,10,10,40,Ben,Sullivan,1,6,10,80,0,0,0,0,0,0,0,40,76,0,0,41,2209,12709,181,12709,0,0,86,2,2,0,40,0,0,59,46,32,0,0,74,2,2,79,2,83,1,45,45,45,0,0,17,76,67,0,42,0,0,0,28,0,0,10,0,5,0,0,3,0,0,0,0,1,1,1,40,64,75,0,65,94,0,0,0,0,0,40,0,10,56,81,73,68,11,11,46,44,0,6,0,72,3,1,29,31,5,10,60,29,26,70,0,10,47,45,0,0,56,10,10,0,87,18,16,33,99,31,85,87,0,45,0,1,0,0,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,0,0,52,Dustin,Bennett,0,8,7,84,0,0,0,0,0,0,0,60,68,0,0,36,10782,15320,218,15320,0,0,54,0,168,0,50,0,0,28,15,39,1,1,40,1,1,56,18,80,0,40,40,40,0,1,0,40,40,0,15,0,0,0,28,0,0,10,0,5,0,0,42,0,0,0,0,1,1,1,51,42,40,0,40,41,0,0,0,0,0,78,0,10,15,47,69,59,0,0,14,15,0,3,0,14,1,20,38,20,0,6,27,30,0,73,0,0,30,37,0,0,41,0,1,0,46,33,28,31,44,31,49,36,0,15,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,2,10,0,6,0,0,42,Eric,Washington,0,10,10,78,0,0,0,0,0,0,0,40,81,0,0,62,2365,12707,181,12707,0,0,74,2,44,0,43,0,0,54,31,70,0,0,76,1,1,75,0,85,1,74,40,40,0,0,15,24,40,0,39,0,0,0,28,0,0,1,0,5,0,0,16,2,0,0,0,1,1,1,40,68,83,0,51,44,0,0,0,0,0,40,0,1,48,74,64,37,0,0,31,23,0,3,3,49,1,18,68,64,0,6,50,29,0,74,0,0,36,75,5,0,57,10,10,0,58,57,70,55,18,56,35,27,0,24,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,0,10,0,6,10,10,40,Jake,McFadden,2,10,10,78,0,0,0,0,0,0,0,40,89,0,0,63,10861,15317,218,15317,0,0,81,2,47,0,40,0,0,51,45,77,1,1,72,1,1,84,0,83,1,68,44,40,0,0,15,38,40,0,45,0,0,0,28,0,0,6,0,5,0,0,22,1,0,0,0,1,1,1,40,54,84,0,46,40,0,0,0,0,0,40,0,6,56,65,63,48,0,0,44,26,0,6,3,53,1,18,76,76,0,6,52,29,0,73,0,0,49,73,5,0,51,10,10,0,56,52,59,57,43,51,28,20,0,26,0,1,0,0,0,0,
0,0,0,0,0,5,10,7,0,10,0,6,0,0,64,William,McDaniel,0,10,10,76,0,0,0,0,0,0,0,40,81,0,0,36,9998,16402,234,16402,0,0,77,0,10,0,46,0,0,53,39,40,5,5,55,2,2,74,0,81,0,40,40,40,0,1,17,52,68,0,20,0,0,0,0,0,0,7,0,5,0,0,1,2,0,0,0,2,2,1,70,0,68,0,55,46,0,0,0,0,0,40,0,7,55,52,56,57,1,1,40,39,0,0,0,49,1,0,36,34,4,6,48,29,0,74,0,0,43,31,5,0,54,10,10,0,62,18,14,22,70,24,65,64,0,39,0,1,0,0,0,0,
0,0,0,0,0,10,5,10,0,10,0,9,4,4,40,Andre,Bradley,2,10,10,64,0,0,0,0,0,0,0,40,85,0,0,35,7437,16400,234,16400,0,0,56,0,57,0,64,0,0,34,69,37,5,5,40,2,2,54,0,71,0,40,69,66,0,0,34,27,40,0,69,0,0,0,0,1,0,0,0,5,0,0,61,2,0,0,0,2,2,1,40,0,48,0,40,25,0,0,0,1,0,40,0,0,30,72,55,52,16,16,69,66,0,0,0,21,5,8,32,21,21,21,20,15,20,73,0,17,140,53,0,0,40,20,16,0,40,16,18,25,28,26,45,34,0,66,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,10,10,40,Lamont,Davis,0,10,10,83,0,0,0,0,0,0,0,40,86,0,0,59,10923,15315,218,15315,0,0,90,0,191,0,40,0,0,55,40,50,0,0,65,1,1,84,3,80,1,54,40,40,0,0,17,30,40,0,30,0,0,0,28,0,0,10,0,5,0,0,16,0,0,0,18,1,1,1,40,59,87,0,40,22,0,0,0,0,0,40,0,10,55,40,65,57,0,0,39,39,0,5,3,58,2,16,65,63,0,6,63,29,0,71,0,0,4,64,8,0,53,10,10,0,69,75,78,51,36,42,22,32,0,38,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,10,10,40,Terrance,Pugh,1,10,7,76,0,0,0,0,0,0,0,40,72,0,0,75,9039,15312,218,15312,0,0,70,0,6,0,40,0,0,48,24,72,0,0,45,2,2,62,11,84,0,67,68,63,0,0,34,21,40,0,68,0,0,0,28,0,0,9,0,5,0,0,74,2,0,0,0,2,2,1,40,59,71,0,40,30,0,0,0,0,0,40,0,9,34,76,66,46,11,11,25,18,0,1,0,46,3,11,74,53,24,15,44,20,20,74,0,15,87,72,0,0,51,21,14,0,28,55,54,68,23,78,24,29,0,18,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,10,10,40,Kurt,Thompson,3,10,7,74,0,0,0,0,0,0,0,41,85,0,0,34,10865,15302,218,15302,0,0,63,0,16,0,48,0,0,37,68,37,0,0,40,2,2,64,0,84,0,40,73,81,0,0,34,27,40,0,71,0,0,0,28,1,0,0,0,5,0,0,71,0,0,0,0,2,2,1,40,58,47,0,40,28,0,0,0,1,0,53,0,0,35,79,70,65,11,11,68,80,0,6,0,27,3,9,33,27,24,15,19,20,20,76,0,15,146,47,0,0,40,21,14,0,49,17,21,25,36,29,20,38,0,80,0,0,0,0,0,0,
0,1,0,0,0,7,7,8,3,6,0,8,0,0,73,Joey,Marousek,2,7,7,94,0,0,0,0,0,0,0,40,91,0,0,40,8878,171,2,171,0,0,75,2,4,0,91,0,0,50,42,55,0,0,55,1,1,93,0,91,0,55,50,55,0,1,21,60,75,0,55,1,0,0,28,0,0,0,0,5,0,0,14,2,0,0,0,1,1,1,76,56,67,0,64,69,0,0,0,0,0,40,0,0,40,64,71,70,10,7,51,38,0,4,0,40,1,0,40,40,6,5,50,5,5,74,0,5,45,55,5,0,55,5,5,0,65,40,40,40,69,40,69,69,0,40,0,0,0,0,0,0,
0,0,0,0,0,8,10,5,0,10,0,7,4,4,42,Nigel,Butler,0,8,7,83,0,0,0,0,0,0,0,41,87,0,0,65,11596,16398,234,16398,0,0,83,0,135,0,60,0,1,61,39,35,5,5,57,1,1,78,0,78,1,52,40,42,0,0,0,33,40,0,31,0,0,0,0,0,0,1,0,5,0,1,20,2,0,0,0,1,1,1,40,0,81,0,65,16,0,0,0,0,0,40,0,6,54,51,55,53,0,0,38,43,0,4,0,47,2,16,67,60,0,6,74,30,0,75,0,0,25,67,7,0,51,0,1,0,53,70,60,52,19,52,30,32,0,42,0,1,0,0,0,0,
0,1,0,0,0,4,6,5,3,4,0,6,13,13,30,Ronan,Chambers,2,6,6,70,0,0,0,0,0,0,0,30,83,0,0,40,8726,173,2,173,0,0,48,2,38,0,49,0,0,30,70,55,1,1,30,2,2,84,9,66,0,50,77,72,0,0,34,50,50,0,82,0,0,0,28,1,0,0,0,5,0,0,74,1,0,0,0,2,2,1,30,68,58,0,40,50,0,0,0,1,0,30,0,0,30,87,70,76,0,0,67,71,0,2,0,64,5,9,50,30,14,13,30,13,13,77,0,13,110,50,13,0,50,13,13,0,50,30,30,40,71,40,71,61,0,69,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,0,10,0,7,10,10,40,Clint,Cunningham,0,8,7,77,0,0,0,0,0,0,0,40,80,0,0,40,10966,15299,218,15299,0,0,85,2,162,0,40,0,0,61,42,36,0,0,55,2,2,81,0,79,1,43,42,46,0,0,17,67,67,0,40,0,0,0,28,0,0,0,0,5,0,0,5,1,0,0,0,2,2,1,40,54,75,0,63,81,0,0,0,0,0,40,0,0,63,57,65,49,12,12,43,46,0,3,3,73,1,1,40,38,0,6,60,30,0,71,0,0,34,39,0,0,56,0,1,0,72,39,30,37,86,37,75,75,0,46,0,1,0,0,0,0,
